x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12
858.86726742,752.67414408,481.37716900,340.09705268,177.26414684,76.43854473,20.78606872,12.18135723,4.10029206,3.18688071,3.11167589,0.91507391,0.95105778,869.99274805,763.53300073,476.44273320,335.51988679,175.83017624,77.46443217,21.93786234,11.86884524,4.05639196,3.07521904,3.18688071,1.03618807,0.91507391
869.99274805,763.53300073,476.44273320,335.51988679,175.83017624,77.46443217,21.93786234,11.86884524,4.05639196,3.07521904,3.18688071,1.03618807,0.91507391,869.12059101,773.42355302,483.31638946,332.08058504,173.46378147,76.83778702,22.23229203,12.52651940,3.95232547,3.04229397,3.07521904,1.06123128,1.03618807
869.12059101,773.42355302,483.31638946,332.08058504,173.46378147,76.83778702,22.23229203,12.52651940,3.95232547,3.04229397,3.07521904,1.06123128,1.03618807,863.05221138,772.64820541,489.57710906,336.87152346,171.68566247,75.80367250,22.05244487,12.69463875,4.17133096,2.96424410,3.04229397,1.02404794,1.06123128
863.05221138,772.64820541,489.57710906,336.87152346,171.68566247,75.80367250,22.05244487,12.69463875,4.17133096,2.96424410,3.04229397,1.02404794,1.06123128,859.56063790,767.25341591,489.08631402,341.23524501,174.16257763,75.02663450,21.75565401,12.59194602,4.22731470,3.12849822,2.96424410,1.01308389,1.02404794
859.56063790,767.25341591,489.08631402,341.23524501,174.16257763,75.02663450,21.75565401,12.59194602,4.22731470,3.12849822,2.96424410,1.01308389,1.02404794,862.06777236,764.14940709,485.67141227,340.89316087,176.41862167,76.10904642,21.53264410,12.42247844,4.19311803,3.17048603,3.12849822,0.98709328,1.01308389
862.06777236,764.14940709,485.67141227,340.89316087,176.41862167,76.10904642,21.53264410,12.42247844,4.19311803,3.17048603,3.12849822,0.98709328,1.01308389,867.76624857,766.37824962,483.70657469,338.51297435,176.24176417,77.09493767,21.84329632,12.29513978,4.13668532,3.14483852,3.17048603,1.04178991,0.98709328
867.76624857,766.37824962,483.70657469,338.51297435,176.24176417,77.09493767,21.84329632,12.29513978,4.13668532,3.14483852,3.17048603,1.04178991,0.98709328,869.10338596,771.44419498,485.11743201,337.14348256,175.01120774,77.01765094,22.12624711,12.47252220,4.09428155,3.10251399,3.14483852,1.05577185,1.04178991
236.92229595,94.44777244,169.89189433,89.83352751,189.11904361,45.35187855,31.09338408,11.10873304,4.82609113,0.30211756,0.68048202,0.94879666,0.00347465,513.57887523,210.62392110,59.78543995,118.41465035,46.44393372,82.64502206,13.01598914,17.75432231,3.69920810,3.61956835,0.30211756,0.22660051,0.94879666
513.57887523,210.62392110,59.78543995,118.41465035,46.44393372,82.64502206,13.01598914,17.75432231,3.69920810,3.61956835,0.30211756,0.22660051,0.94879666,348.46733435,456.57162008,133.32494206,41.67045165,61.22037423,20.29599904,23.71912133,7.43212980,5.91218933,2.77440608,3.61956835,0.10060515,0.22660051
348.46733435,456.57162008,133.32494206,41.67045165,61.22037423,20.29599904,23.71912133,7.43212980,5.91218933,2.77440608,3.61956835,0.10060515,0.22660051,393.42460620,309.78746023,289.00983551,92.92748461,21.54362350,26.75330354,5.82495172,13.54361828,2.47489922,4.43414200,2.77440608,1.20531626,0.10060515
393.42460620,309.78746023,289.00983551,92.92748461,21.54362350,26.75330354,5.82495172,13.54361828,2.47489922,4.43414200,2.77440608,1.20531626,0.10060515,385.93939175,349.75447491,196.09546233,201.43985535,48.04350955,9.41456347,7.67819812,3.32604743,4.51002489,1.85617442,4.43414200,0.92387722,1.20531626
385.93939175,349.75447491,196.09546233,201.43985535,48.04350955,9.41456347,7.67819812,3.32604743,4.51002489,1.85617442,4.43414200,0.92387722,1.20531626,443.75452669,343.10011926,221.39458262,136.67853724,104.14440522,20.99501367,2.70197972,4.38425112,1.10757380,3.38251867,1.85617442,1.47656928,0.92387722
443.75452669,343.10011926,221.39458262,136.67853724,104.14440522,20.99501367,2.70197972,4.38425112,1.10757380,3.38251867,1.85617442,1.47656928,0.92387722,475.17209506,394.49777423,217.18237549,154.31202409,70.66280375,45.51110508,6.02556892,1.54283042,1.45995562,0.83068035,3.38251867,0.61810608,1.47656928
475.17209506,394.49777423,217.18237549,154.31202409,70.66280375,45.51110508,6.02556892,1.54283042,1.45995562,0.83068035,3.38251867,0.61810608,1.47656928,521.61861887,422.42799251,249.71709109,151.37611572,79.77931645,30.87964524,13.06168716,3.44059986,0.51376253,1.09496672,0.83068035,1.12637872,0.61810608
521.61861887,422.42799251,249.71709109,151.37611572,79.77931645,30.87964524,13.06168716,3.44059986,0.51376253,1.09496672,0.83068035,1.12637872,0.61810608,516.06868177,463.71895218,267.39691926,174.05281249,78.26145183,34.86356129,8.86245818,7.45822337,1.14571975,0.38532190,1.09496672,0.27661656,1.12637872
516.06868177,463.71895218,267.39691926,174.05281249,78.26145183,34.86356129,8.86245818,7.45822337,1.14571975,0.38532190,1.09496672,0.27661656,1.12637872,566.69641006,458.78505810,293.53409673,186.37565272,89.98530406,34.20025445,10.00584209,5.06046362,2.48358838,0.85928981,0.38532190,0.36462392,0.27661656
566.69641006,458.78505810,293.53409673,186.37565272,89.98530406,34.20025445,10.00584209,5.06046362,2.48358838,0.85928981,0.38532190,0.36462392,0.27661656,585.50509142,503.79310854,290.41094177,204.59326542,96.35621246,39.32357787,9.81547303,5.71333583,1.68513439,1.86269129,0.85928981,0.12831219,0.36462392
585.50509142,503.79310854,290.41094177,204.59326542,96.35621246,39.32357787,9.81547303,5.71333583,1.68513439,1.86269129,0.85928981,0.12831219,0.36462392,634.34623197,520.51402627,318.90103771,202.41642642,105.77471822,42.10766484,11.28586685,5.60463510,1.90254083,1.26385079,1.86269129,0.28614351,0.12831219
634.34623197,520.51402627,318.90103771,202.41642642,105.77471822,42.10766484,11.28586685,5.60463510,1.90254083,1.26385079,1.86269129,0.28614351,0.12831219,667.94515797,563.93380022,329.48537863,222.27402328,104.64929246,46.22355186,12.08489981,6.44422997,1.86634349,1.42690562,1.26385079,0.62027620,0.28614351
667.94515797,563.93380022,329.48537863,222.27402328,104.64929246,46.22355186,12.08489981,6.44422997,1.86634349,1.42690562,1.26385079,0.62027620,0.28614351,689.24771617,593.80324543,356.97009554,229.65130890,114.91567004,45.73174080,13.26615938,6.90047779,2.14592858,1.39975762,1.42690562,0.42086231,0.62027620
689.24771617,593.80324543,356.97009554,229.65130890,114.91567004,45.73174080,13.26615938,6.90047779,2.14592858,1.39975762,1.42690562,0.42086231,0.62027620,708.06631474,612.74121968,375.87745436,248.80815659,118.72972670,50.21814781,13.12500961,7.57497701,2.29785910,1.60944644,1.39975762,0.47515957,0.42086231
708.06631474,612.74121968,375.87745436,248.80815659,118.72972670,50.21814781,13.12500961,7.57497701,2.29785910,1.60944644,1.39975762,0.47515957,0.42086231,725.48119255,629.47095380,387.86519206,261.98658569,128.63381696,51.88489057,14.41260842,7.49438049,2.52246734,1.72339433,1.60944644,0.46611929,0.47515957
725.48119255,629.47095380,387.86519206,261.98658569,128.63381696,51.88489057,14.41260842,7.49438049,2.52246734,1.72339433,1.60944644,0.46611929,0.47515957,746.80880091,644.95278017,398.45511376,270.34203886,135.44706480,56.21297801,14.89096359,8.22959941,2.49562870,1.89185051,1.72339433,0.53594566,0.46611929
746.80880091,644.95278017,398.45511376,270.34203886,135.44706480,56.21297801,14.89096359,8.22959941,2.49562870,1.89185051,1.72339433,0.53594566,0.46611929,766.85845647,663.91302401,408.25510985,277.72321429,139.76683409,59.19036732,16.13312469,8.50274021,2.74045660,1.87172153,1.89185051,0.57389031,0.53594566
766.85845647,663.91302401,408.25510985,277.72321429,139.76683409,59.19036732,16.13312469,8.50274021,2.74045660,1.87172153,1.89185051,0.57389031,0.53594566,780.22377553,681.73716780,420.25694420,284.55381157,143.58290179,61.07810650,16.98763542,9.21201420,2.83141249,2.05534245,1.87172153,0.62998622,0.57389031
780.22377553,681.73716780,420.25694420,284.55381157,143.58290179,61.07810650,16.98763542,9.21201420,2.83141249,2.05534245,1.87172153,0.62998622,0.57389031,788.74897904,693.61893645,431.53962722,292.91909011,147.11432058,62.74572808,17.52941657,9.69993982,3.06760073,2.12355937,2.05534245,0.62328327,0.62998622
788.74897904,693.61893645,431.53962722,292.91909011,147.11432058,62.74572808,17.52941657,9.69993982,3.06760073,2.12355937,2.05534245,0.62328327,0.62998622,798.22126556,701.19784236,439.06078677,300.78312017,151.43916959,64.28895809,18.00802396,10.00929686,3.23007996,2.30070055,2.12355937,0.68442904,0.62328327
38.49970326,748.79923882,349.72198773,54.94984727,136.95072494,13.08602549,3.48154472,6.64746208,1.95311261,2.68898848,3.47483888,0.64784770,1.50434695,544.17662171,34.22623620,473.98991817,243.75622545,28.40907104,59.84746680,3.75568932,1.98796203,2.21360487,1.46483446,2.68898848,1.15712135,0.64784770
544.17662171,34.22623620,473.98991817,243.75622545,28.40907104,59.84746680,3.75568932,1.98796203,2.21360487,1.46483446,2.68898848,1.15712135,0.64784770,580.06682823,483.77301670,21.66520751,330.37097297,126.02196856,12.41476404,17.17622297,2.14449860,0.66199136,1.66020365,1.46483446,0.89543316,1.15712135
580.06682823,483.77301670,21.66520751,330.37097297,126.02196856,12.41476404,17.17622297,2.14449860,0.66199136,1.66020365,1.46483446,0.89543316,1.15712135,666.08784879,515.67941030,306.22831957,15.10064964,170.80179302,55.07160026,3.56303728,9.80762332,0.71411803,0.49649352,1.66020365,0.48778987,0.89543316
666.08784879,515.67941030,306.22831957,15.10064964,170.80179302,55.07160026,3.56303728,9.80762332,0.71411803,0.49649352,1.66020365,0.48778987,0.89543316,666.16441419,592.15209757,326.42506672,213.44113874,7.80703586,74.64038355,15.80554927,2.03449429,3.26593856,0.53558853,0.49649352,0.55284782,0.48778987
666.16441419,592.15209757,326.42506672,213.44113874,7.80703586,74.64038355,15.80554927,2.03449429,3.26593856,0.53558853,0.49649352,0.55284782,0.48778987,604.26359050,592.22016421,374.83227776,227.51827150,110.34906873,3.41167467,21.42179008,9.02496864,0.67748660,2.44945392,0.53558853,0.16533234,0.55284782
604.26359050,592.22016421,374.83227776,227.51827150,110.34906873,3.41167467,21.42179008,9.02496864,0.67748660,2.44945392,0.53558853,0.16533234,0.55284782,618.54555586,537.19033195,374.87536395,261.25809760,117.62694637,48.22254303,0.97915063,12.23184214,3.00531456,0.50811495,2.44945392,0.17835098,0.16533234
618.54555586,537.19033195,374.87536395,261.25809760,117.62694637,48.22254303,0.97915063,12.23184214,3.00531456,0.50811495,2.44945392,0.17835098,0.16533234,727.16933739,549.88699916,340.04148012,261.28812867,135.07043646,51.40297556,13.83986985,0.55909501,4.07320343,2.25398592,0.50811495,0.81566816,0.17835098
727.16933739,549.88699916,340.04148012,261.28812867,135.07043646,51.40297556,13.83986985,0.55909501,4.07320343,2.25398592,0.50811495,0.81566816,0.17835098,753.78958262,646.45354094,348.07847047,237.00891165,135.08596252,59.02578073,14.75265399,7.90256568,0.18617864,3.05490257,2.25398592,0.16920228,0.81566816
753.78958262,646.45354094,348.07847047,237.00891165,135.08596252,59.02578073,14.75265399,7.90256568,0.18617864,3.05490257,2.25398592,0.16920228,0.81566816,771.04416287,670.11893894,409.20509142,242.61069392,122.53360732,59.03256562,16.94039907,8.42376543,2.63155437,0.13963398,3.05490257,0.75057731,0.16920228
771.04416287,670.11893894,409.20509142,242.61069392,122.53360732,59.03256562,16.94039907,8.42376543,2.63155437,0.13963398,3.05490257,0.75057731,0.16920228,746.02374173,685.45826079,424.18528835,285.21594872,125.42972875,53.54718640,16.94234633,9.67296787,2.80511389,1.97366578,0.13963398,1.01728256,0.75057731
746.02374173,685.45826079,424.18528835,285.21594872,125.42972875,53.54718640,16.94234633,9.67296787,2.80511389,1.97366578,0.13963398,1.01728256,0.75057731,744.00390777,663.21510639,433.89507908,295.65714598,147.45664549,54.81279147,15.36804250,9.67407976,3.22109830,2.10383542,1.97366578,0.04649811,1.01728256
744.00390777,663.21510639,433.89507908,295.65714598,147.45664549,54.81279147,15.36804250,9.67407976,3.22109830,2.10383542,1.97366578,0.04649811,1.01728256,786.71257300,661.41947401,419.81516235,302.42487012,152.85474447,64.43855408,15.73127115,8.77515227,3.22146856,2.41582373,2.10383542,0.65723070,0.04649811
786.71257300,661.41947401,419.81516235,302.42487012,152.85474447,64.43855408,15.73127115,8.77515227,3.22146856,2.41582373,2.10383542,0.65723070,0.04649811,811.14088803,699.38747740,418.67852705,292.61116816,156.35365785,66.79752333,18.49386502,8.98255583,2.92212570,2.41610142,2.41582373,0.70057719,0.65723070
811.14088803,699.38747740,418.67852705,292.61116816,156.35365785,66.79752333,18.49386502,8.98255583,2.92212570,2.41610142,2.41582373,0.70057719,0.65723070,821.63642159,721.10424946,442.71227319,291.81893335,151.27997394,68.32654848,19.17088920,10.55999693,2.99119109,2.19159428,2.41610142,0.80446930,0.70057719
821.63642159,721.10424946,442.71227319,291.81893335,151.27997394,68.32654848,19.17088920,10.55999693,2.99119109,2.19159428,2.41610142,0.80446930,0.70057719,814.13099887,730.43477880,456.45898991,308.57045442,150.87038854,66.10934861,19.60971941,10.94657773,3.51647898,2.24339332,2.19159428,0.80456177,0.80446930
814.13099887,730.43477880,456.45898991,308.57045442,150.87038854,66.10934861,19.60971941,10.94657773,3.51647898,2.24339332,2.19159428,0.80456177,0.80446930,810.90731100,723.76245800,462.36521498,318.15191597,159.53092493,65.93035979,18.97338305,11.19714979,3.64521038,2.63735923,2.24339332,0.72980089,0.80456177
810.90731100,723.76245800,462.36521498,318.15191597,159.53092493,65.93035979,18.97338305,11.19714979,3.64521038,2.63735923,2.24339332,0.72980089,0.80456177,823.47059113,720.89659948,458.14163591,322.26855484,164.48454055,69.71501420,18.92201326,10.83380172,3.72865088,2.73390779,2.63735923,0.74704997,0.72980089
823.47059113,720.89659948,458.14163591,322.26855484,164.48454055,69.71501420,18.92201326,10.83380172,3.72865088,2.73390779,2.63735923,0.74704997,0.72980089,840.09069460,732.06535552,456.32754747,319.32472023,166.61284285,71.87974422,20.00820907,10.80446957,3.60765597,2.79648816,2.73390779,0.87824062,0.74704997
840.09069460,732.06535552,456.32754747,319.32472023,166.61284285,71.87974422,20.00820907,10.80446957,3.60765597,2.79648816,2.73390779,0.87824062,0.74704997,846.47001132,746.84062750,463.39737004,318.06030059,165.09088036,72.80981233,20.62948659,11.42468738,3.59788837,2.70574198,2.79648816,0.91039129,0.87824062
846.47001132,746.84062750,463.39737004,318.06030059,165.09088036,72.80981233,20.62948659,11.42468738,3.59788837,2.70574198,2.79648816,0.91039129,0.87824062,844.77018996,752.51184006,472.75011721,322.98796692,164.43717540,72.14471472,20.89641614,11.77943684,3.80442090,2.69841628,2.70574198,0.93123056,0.91039129
1179.25506365,222.72107187,396.48914477,493.29847395,21.90616588,90.37403315,29.93637537,13.52983046,3.69510225,2.15435139,0.05818635,1.31646460,0.36508523,1042.82858366,1048.35775158,140.98243849,276.35293390,255.03531103,9.57299449,25.93734751,17.09367034,4.50543354,2.77132668,2.15435139,0.01937605,1.31646460
1042.82858366,1048.35775158,140.98243849,276.35293390,255.03531103,9.57299449,25.93734751,17.09367034,4.50543354,2.77132668,2.15435139,0.01937605,1.31646460,784.53012794,927.07461088,663.61045675,98.26475963,142.87446683,111.45043092,2.74744942,14.81022543,5.69219222,3.37907516,2.77132668,0.71739901,0.01937605
784.53012794,927.07461088,663.61045675,98.26475963,142.87446683,111.45043092,2.74744942,14.81022543,5.69219222,3.37907516,2.77132668,0.71739901,0.01937605,709.19747769,697.44728374,586.83822869,462.53648836,50.80288073,62.43614200,31.98627367,1.56879362,4.93180507,4.26914417,3.37907516,0.92285179,0.71739901
709.19747769,697.44728374,586.83822869,462.53648836,50.80288073,62.43614200,31.98627367,1.56879362,4.93180507,4.26914417,3.37907516,0.92285179,0.71739901,760.14583808,630.47655766,441.48413061,409.02624539,239.13136448,22.20085888,17.91917276,18.26416227,0.52240827,3.69885380,4.26914417,1.12523203,0.92285179
760.14583808,630.47655766,441.48413061,409.02624539,239.13136448,22.20085888,17.91917276,18.26416227,0.52240827,3.69885380,4.26914417,1.12523203,0.92285179,909.86056590,675.76965005,399.09166100,307.71443903,211.46656887,104.50040628,6.37164650,10.23184764,6.08196604,0.39180621,3.69885380,1.42162501,1.12523203
909.86056590,675.76965005,399.09166100,307.71443903,211.46656887,104.50040628,6.37164650,10.23184764,6.08196604,0.39180621,3.69885380,1.42162501,1.12523203,960.48415644,808.86604309,427.76218848,278.16688772,159.08836498,92.41089060,29.99161660,3.63821015,3.40720527,4.56147453,0.39180621,1.23171832,1.42162501
960.48415644,808.86604309,427.76218848,278.16688772,159.08836498,92.41089060,29.99161660,3.63821015,3.40720527,4.56147453,0.39180621,1.23171832,1.42162501,848.68191367,853.87041508,512.01220527,298.15024537,143.81228095,69.52161550,26.52192560,17.12521308,1.21152398,2.55540395,4.56147453,0.13047147,1.23171832
848.68191367,853.87041508,512.01220527,298.15024537,143.81228095,69.52161550,26.52192560,17.12521308,1.21152398,2.55540395,4.56147453,0.13047147,1.23171832,799.00596040,754.47822125,540.49997274,356.87250708,154.14367686,62.84596678,19.95270365,15.14401952,5.70269596,0.90864299,2.55540395,1.51897102,0.13047147
799.00596040,754.47822125,540.49997274,356.87250708,154.14367686,62.84596678,19.95270365,15.14401952,5.70269596,0.90864299,2.55540395,1.51897102,0.13047147,807.44987871,710.31629880,477.58471405,376.72848100,184.50308616,67.36078679,18.03679246,11.39299378,5.04295850,4.27702197,0.90864299,0.85094951,1.51897102
807.44987871,710.31629880,477.58471405,376.72848100,184.50308616,67.36078679,18.03679246,11.39299378,5.04295850,4.27702197,0.90864299,0.85094951,1.51897102,873.33472521,717.82294217,449.63021714,332.87654570,194.76862468,80.62784865,19.33254581,10.29900850,3.79386693,3.78221887,4.27702197,0.30257811,0.85094951
873.33472521,717.82294217,449.63021714,332.87654570,194.76862468,80.62784865,19.33254581,10.29900850,3.79386693,3.78221887,4.27702197,0.30257811,0.85094951,908.34382124,776.39457072,454.38192240,313.39226135,172.09717412,85.11388898,23.14019256,11.03888366,3.42956983,2.84540020,3.78221887,1.42424831,0.30257811
908.34382124,776.39457072,454.38192240,313.39226135,172.09717412,85.11388898,23.14019256,11.03888366,3.42956983,2.84540020,3.78221887,1.42424831,0.30257811,873.79454838,807.51765709,491.45776326,316.70419991,162.02379912,75.20646509,24.42768614,13.21304995,3.67594826,2.57217737,2.84540020,1.25947889,1.42424831
873.79454838,807.51765709,491.45776326,316.70419991,162.02379912,75.20646509,24.42768614,13.21304995,3.67594826,2.57217737,2.84540020,1.25947889,1.42424831,841.75894931,776.80335351,511.15867694,342.54606099,163.73607135,70.80440021,21.58425548,13.94820879,4.39994563,2.75696119,2.57217737,0.94751827,1.25947889
841.75894931,776.80335351,511.15867694,342.54606099,163.73607135,70.80440021,21.58425548,13.94820879,4.39994563,2.75696119,2.57217737,0.94751827,1.25947889,839.11157532,748.32370594,491.71652277,356.27759782,177.09631353,71.55266318,20.32086286,12.32460988,4.64475353,3.29995923,2.75696119,0.85653506,0.94751827
839.11157532,748.32370594,491.71652277,356.27759782,177.09631353,71.55266318,20.32086286,12.32460988,4.64475353,3.29995923,2.75696119,0.85653506,0.94751827,861.62568615,745.97019046,473.68890586,342.72641637,184.19551807,77.39108901,20.53561433,11.60321269,4.10409509,3.48356514,3.29995923,0.91806808,0.85653506
861.62568615,745.97019046,473.68890586,342.72641637,184.19551807,77.39108901,20.53561433,11.60321269,4.10409509,3.48356514,3.29995923,0.91806808,0.85653506,882.01314717,765.98523499,472.19913056,330.16116738,177.18955726,80.49344140,22.21124255,11.72583578,3.86386983,3.07807132,3.48356514,1.09888642,0.91806808
882.01314717,765.98523499,472.19913056,330.16116738,177.18955726,80.49344140,22.21124255,11.72583578,3.86386983,3.07807132,3.48356514,1.09888642,0.91806808,877.41266350,784.10968784,484.86865375,329.12279400,170.69332354,77.43183652,23.10161768,12.68261949,3.90470332,2.89790237,3.07807132,1.16002719,1.09888642
877.41266350,784.10968784,484.86865375,329.12279400,170.69332354,77.43183652,23.10161768,12.68261949,3.90470332,2.89790237,3.07807132,1.16002719,1.09888642,860.16514025,780.01985785,496.34143240,337.95345166,170.15648450,74.59298239,22.22293708,13.19102370,4.22331229,2.92852749,2.89790237,1.02499775,1.16002719
860.16514025,780.01985785,496.34143240,337.95345166,170.15648450,74.59298239,22.22293708,13.19102370,4.22331229,2.92852749,2.89790237,1.02499775,1.16002719,853.91355255,764.68680968,493.75257002,345.94997838,174.72193451,74.35838373,21.40818594,12.68929707,4.39261089,3.16748422,2.92852749,0.96500149,1.02499775
853.91355255,764.68680968,493.75257002,345.94997838,174.72193451,74.35838373,21.40818594,12.68929707,4.39261089,3.16748422,2.92852749,0.96500149,1.02499775,861.54092832,759.12914822,484.04675053,344.14554130,178.85613882,76.35348538,21.34085613,12.22407417,4.22553593,3.29445817,3.16748422,0.97519965,0.96500149
737.91141296,1045.29943280,61.13184057,186.86461784,85.89097548,69.36682105,14.29230157,17.70298719,6.76148746,0.82127322,1.49663773,1.96005793,1.29325073,721.11661357,656.00324612,661.67454096,42.60889288,96.60900742,37.53435629,19.90827764,8.16090420,5.89509474,5.07111559,0.82127322,0.49838036,1.96005793
721.11661357,656.00324612,661.67454096,42.60889288,96.60900742,37.53435629,19.90827764,8.16090420,5.89509474,5.07111559,0.82127322,0.49838036,1.96005793,643.73448914,641.07266947,415.25005479,461.18715505,22.02879762,42.21813624,10.77236025,11.36762653,2.71758110,4.42132105,5.07111559,0.27348398,0.49838036
643.73448914,641.07266947,415.25005479,461.18715505,22.02879762,42.21813624,10.77236025,11.36762653,2.71758110,4.42132105,5.07111559,0.27348398,0.49838036,725.00934354,572.27996084,405.79899977,289.42928819,238.43375916,9.62658456,12.11660510,6.15101771,3.78541964,2.03818582,4.42132105,1.68868149,0.27348398
725.00934354,572.27996084,405.79899977,289.42928819,238.43375916,9.62658456,12.11660510,6.15101771,3.78541964,2.03818582,4.42132105,1.68868149,0.27348398,834.71462855,644.53330641,362.25321521,282.84190284,149.63494199,104.19555275,2.76282977,6.91858151,2.04828890,2.83906473,2.03818582,1.47229991,1.68868149
834.71462855,644.53330641,362.25321521,282.84190284,149.63494199,104.19555275,2.76282977,6.91858151,2.04828890,2.83906473,2.03818582,1.47229991,1.68868149,889.72381182,742.06130478,407.98958296,252.49049100,146.22926377,65.39046965,29.90412364,1.57757580,2.30388764,1.53621667,2.83906473,0.67871588,1.47229991
889.72381182,742.06130478,407.98958296,252.49049100,146.22926377,65.39046965,29.90412364,1.57757580,2.30388764,1.53621667,2.83906473,0.67871588,1.47229991,793.63048999,790.96446871,469.72480593,284.36873932,130.53758385,63.90218827,18.76706479,17.07525460,0.52533274,1.72791573,1.53621667,0.94540855,0.67871588
793.63048999,790.96446871,469.72480593,284.36873932,130.53758385,63.90218827,18.76706479,17.07525460,0.52533274,1.72791573,1.53621667,0.94540855,0.67871588,752.83580342,705.53750560,500.68050869,327.39818973,147.01863823,57.04492414,18.33992803,10.71599400,5.68605978,0.39399956,1.72791573,0.51156015,0.94540855
752.83580342,705.53750560,500.68050869,327.39818973,147.01863823,57.04492414,18.33992803,10.71599400,5.68605978,0.39399956,1.72791573,0.51156015,0.94540855,781.61602741,669.27102924,446.60524104,348.97431456,169.26486409,64.24714491,16.37189323,10.47209891,3.56842600,4.26454484,0.39399956,0.57539594,0.51156015
781.61602741,669.27102924,446.60524104,348.97431456,169.26486409,64.24714491,16.37189323,10.47209891,3.56842600,4.26454484,0.39399956,0.57539594,0.51156015,839.06623160,694.85664837,423.64856151,311.28385301,180.41972063,73.96874561,18.43893059,9.34835103,3.48720894,2.67631950,4.26454484,0.13120185,0.57539594
839.06623160,694.85664837,423.64856151,311.28385301,180.41972063,73.96874561,18.43893059,9.34835103,3.48720894,2.67631950,4.26454484,0.13120185,0.57539594,877.42437407,745.92987989,439.84425842,295.28304737,160.93375200,78.84341791,21.22902999,10.52862937,3.11300089,2.61540670,2.67631950,1.42009343,0.13120185
877.42437407,745.92987989,439.84425842,295.28304737,160.93375200,78.84341791,21.22902999,10.52862937,3.11300089,2.61540670,2.67631950,1.42009343,0.13120185,844.69755962,780.03026855,472.17361397,306.57144812,152.66133549,70.32804963,22.62806094,12.12177612,3.50603358,2.33475067,2.61540670,0.89121439,1.42009343
844.69755962,780.03026855,472.17361397,306.57144812,152.66133549,70.32804963,22.62806094,12.12177612,3.50603358,2.33475067,2.61540670,0.89121439,1.42009343,822.68105050,750.93613050,493.75915999,329.10500894,158.49743868,66.71300361,20.18415024,12.92062280,4.03655145,2.62952518,2.33475067,0.87093043,0.89121439
822.68105050,750.93613050,493.75915999,329.10500894,158.49743868,66.71300361,20.18415024,12.92062280,4.03655145,2.62952518,2.33475067,0.87093043,0.89121439,822.58906573,731.36345389,475.34257061,344.15013451,170.14728962,69.26338070,19.14663204,11.52514979,4.30256739,3.02741359,2.62952518,0.77747197,0.87093043
822.58906573,731.36345389,475.34257061,344.15013451,170.14728962,69.26338070,19.14663204,11.52514979,4.30256739,3.02741359,2.62952518,0.77747197,0.87093043,849.06183127,731.28167944,462.95306631,331.31377171,177.92561954,74.35436556,19.87859026,10.93272689,3.83787488,3.22692554,3.02741359,0.87563189,0.77747197
849.06183127,731.28167944,462.95306631,331.31377171,177.92561954,74.35436556,19.87859026,10.93272689,3.83787488,3.22692554,3.02741359,0.87563189,0.77747197,868.07860990,754.81596800,462.90130308,322.67828722,171.28921998,77.75349574,21.33970292,11.35067504,3.64059806,2.87840616,3.22692554,1.00812872,0.87563189
868.07860990,754.81596800,462.90130308,322.67828722,171.28921998,77.75349574,21.33970292,11.35067504,3.64059806,2.87840616,3.22692554,1.00812872,0.87563189,864.15044833,771.72188420,477.79850775,322.64220825,166.82467449,74.85338913,22.31525328,12.18497037,3.77977479,2.73044854,2.87840616,1.07456621,1.00812872
864.15044833,771.72188420,477.79850775,322.64220825,166.82467449,74.85338913,22.31525328,12.18497037,3.77977479,2.73044854,2.87840616,1.07456621,1.00812872,849.18425811,768.22974857,488.49995270,333.02555990,166.80602166,72.90238275,21.48292268,12.74200962,4.05759513,2.83483109,2.73044854,0.95850925,1.07456621
849.18425811,768.22974857,488.49995270,333.02555990,166.80602166,72.90238275,21.48292268,12.74200962,4.05759513,2.83483109,2.73044854,0.95850925,1.07456621,846.23898653,754.92480546,486.28943084,340.48446703,172.17421447,72.89423147,20.92298385,12.26674885,4.24308920,3.04319635,2.83483109,0.90923936,0.95850925
846.23898653,754.92480546,486.28943084,340.48446703,172.17421447,72.89423147,20.92298385,12.26674885,4.24308920,3.04319635,2.83483109,0.90923936,0.95850925,855.61761837,752.30645903,477.86740186,338.94373330,176.03046946,75.24013172,20.92064443,11.94702378,4.08482737,3.18231690,3.04319635,0.94399875,0.90923936
855.61761837,752.30645903,477.86740186,338.94373330,176.03046946,75.24013172,20.92064443,11.94702378,4.08482737,3.18231690,3.04319635,0.94399875,0.90923936,866.40318510,760.64406273,476.20998856,333.07357910,175.23391012,76.92531515,21.59391780,11.94568797,3.97835892,3.06362053,3.18231690,1.01338438,0.94399875
644.36543202,573.12711743,670.43085443,361.88903634,207.19555087,34.15554889,23.38326111,2.08062792,1.50497157,4.02191402,4.99416184,0.00434595,0.59168450,809.89599256,572.84086907,362.78946533,467.29030554,187.09663179,90.54445573,9.80264253,13.35184210,0.69284910,1.12872868,4.02191402,1.66305589,0.00434595
809.89599256,572.84086907,362.78946533,467.29030554,187.09663179,90.54445573,9.80264253,13.35184210,0.69284910,1.12872868,4.02191402,1.66305589,0.00434595,982.98491287,719.99753739,362.60827012,252.86425734,241.58908796,81.76122809,25.98625880,5.59730888,4.44616342,0.51963682,1.12872868,1.33929737,1.66305589
